Product ID,Product Name,Product Category,Price,Quantity Sold,UOM,Region,Customer Segment,Sales Rep Name,Date of Sale
N95L3DOU9B,Gauze Pads,Surgical Supplies,284.43,64,packs,"Washington, DC",Hospital,Christopher Flores,2023-12-29
O7AVOUZO68,Adhesive Bandages,Medical Devices,351.5,69,packs,"Boston, MA",Hospital,Juan Campos,2024-05-15
9B45F7EH83,Metformin Tablets,Pharmaceuticals,409.89,5,packs,"Denver, CO",Hospital,Lisa Barrera,2023-10-17
UKJOAWB1CA,Surgical Scalpels,Medical Devices,272.31,23,pieces,"San Francisco, CA",Clinic,Mark Harrell,2023-12-08
K13S7EL0LF,"Syringes, 50ml",Medical Devices,464.36,74,boxes,"Dallas, TX",Hospital,Jennifer Ross,2024-02-13
UCNJLRTDLN,Paracetamol Tablets,Pharmaceuticals,475.22,14,packs,"Chicago, IL",Hospital,Mark Harrell,2024-07-29
ORPCHX3SFC,"Syringes, 50ml",Surgical Supplies,485.37,30,boxes,"Philadelphia, PA",Hospital,Aaron Snyder,2024-07-02
FNUXSUMX0O,Disposable Face Masks,Medical Devices,204.73,55,boxes,"Houston, TX",Hospital,Thomas Silva,2024-02-14
306QM1BN9M,Insulin Injection,Pharmaceuticals,412.74,40,syringles,"New York City, NY",Hospital,Thomas Silva,2024-05-28
SICDPWTSEB,IV Catheters,Surgical Supplies,463.3,11,pieces,"Los Angeles, CA",Clinic,Megan Chang,2023-10-29
M7GJR68AXI,Blood Collection Tubes,Medical Devices,114.69,9,trays,"San Francisco, CA",Clinic,Mark Harrell,2023-12-12
X05Y42FB0S,Aspirin Tablets,Pharmaceuticals,253.32,29,packs,"Las Vegas, NV",Hospital,William Cantu,2024-10-07
9FNK5R6Z9V,Aspirin Tablets,Pharmaceuticals,151.79,11,packs,"Minneapolis, MN",Clinic,Thomas Garcia,2024-01-27
9GPU9U5WSO,Surgical Gloves,Surgical Supplies,200.44,39,boxes,"Houston, TX",Hospital,James Bradley,2024-03-06
NKH8T557IM,Surgical Gowns,Surgical Supplies,317.29,56,packs,"Denver, CO",Hospital,Lisa Barrera,2024-05-01
WLF1TTZE7R,Blood Collection Tubes,Medical Devices,348.75,16,trays,"Washington, DC",Clinic,Rebecca Wagner,2024-01-29
YVVZDRHOSM,Forceps,Surgical Supplies,183.64,37,pieces,"Washington, DC",Clinic,Rebecca Wagner,2024-04-05
O0B8VFUCSY,"Syringes, 50ml",Medical Devices,71.23,12,boxes,"Minneapolis, MN",Clinic,Thomas Silva,2024-01-09
PLY75N5EC9,Surgical Scalpels,Medical Devices,235.25,66,pieces,"Seattle, WA",Hospital,Linda West,2023-10-31
1WUL64RHY0,Vitamin D Capsules,Pharmaceuticals,162.69,40,bottles,"Portland, OR",Clinic,Ana Smith,2023-12-18
92D94UL0VD,"Syringes, 50ml",Medical Devices,296.91,67,boxes,"San Antonio, TX",Hospital,Rachel Sutton,2024-04-22
UA230DVOE6,Scalpel Blades,Surgical Supplies,79.38,58,pieces,"Denver, CO",Hospital,Jasmine Kelley,2023-11-08
77T5HK6VIE,Surgical Masks,Surgical Supplies,490.66,45,boxes,"Houston, TX",Hospital,Jorge Trujillo,2024-03-09
IRK0JC6X9G,Sterile Drapes,Surgical Supplies,411.47,5,packs,"San Antonio, TX",Hospital,Rachel Sutton,2024-02-11
5ATRE3J6Z4,Cough Syrup,Pharmaceuticals,49.49,29,bottles,"Denver, CO",Clinic,Lisa Barrera,2024-03-13
520AFHUAER,Surgical Gloves,Surgical Supplies,215.38,49,boxes,"Denver, CO",Hospital,Jasmine Kelley,2023-11-19
BLHGL5IX0Y,Antibiotic Ointment,Pharmaceuticals,34.04,24,tubes,"Boston, MA",Clinic,Juan Campos,2024-09-10
GMJT8HTCN8,Metformin Tablets,Pharmaceuticals,133.36,44,packs,"Atlanta, GA",Clinic,Robert Green,2024-04-04
6D4Z7QP6T1,Forceps,Surgical Supplies,119.0,24,pieces,"Houston, TX",Hospital,Rebecca Wagner,2024-08-16
GCPLSM50NE,Atorvastatin Tablets,Pharmaceuticals,75.38,42,packs,"Denver, CO",Clinic,Lisa Barrera,2024-10-05
ZTFBWSUOQO,Atorvastatin Tablets,Pharmaceuticals,110.24,17,packs,"Phoenix, AZ",Clinic,Thomas Grimes,2024-02-16
DTEY0GHIVO,Ibuprofen Tablets,Pharmaceuticals,79.61,28,packs,"Orlando, FL",Clinic,Kyle Blair,2024-04-06
5TSHD7DEHU,Gauze Sponges,Medical Devices,330.42,45,packs,"San Diego, CA",Clinic,Kyle Blair,2024-06-26
XPOXJ2XVBM,IV Catheters,Surgical Supplies,292.56,8,pieces,"San Francisco, CA",Hospital,Christine King,2024-03-18
1HX9PSHAIQ,Atorvastatin Tablets,Pharmaceuticals,137.67,22,packs,"Miami, FL",Clinic,Megan Chang,2024-02-01
V4KLZXZ5DE,Surgical Scalpels,Medical Devices,493.94,52,pieces,"Chicago, IL",Clinic,John Ponce,2024-07-08
RWXIE7IAKS,Gauze Pads,Surgical Supplies,362.25,36,packs,"Phoenix, AZ",Clinic,Mikayla Sanchez,2024-09-05
W0FSL0M3G9,Surgical Masks,Surgical Supplies,143.86,59,boxes,"Phoenix, AZ",Clinic,Ryan Carr,2024-09-14
SP0NBPKXS3,Catheters,Medical Devices,401.09,33,pieces,"Las Vegas, NV",Hospital,Jasmine Kelley,2024-05-30
RFFUJH7F6T,Antibiotic Ointment,Pharmaceuticals,86.21,2,tubes,"Washington, DC",Clinic,Rebecca Wagner,2024-02-28
74KQDN7DIB,Surgical Gloves,Surgical Supplies,412.14,15,boxes,"Dallas, TX",Clinic,Jennifer Ross,2024-10-04
4YVQJVZ2FW,IV Tubing Set,Medical Devices,388.78,100,pieces,"Minneapolis, MN",Hospital,Thomas Silva,2024-06-03
YU0S8XWAFV,Ibuprofen Tablets,Pharmaceuticals,446.56,12,packs,"San Francisco, CA",Hospital,Mark Harrell,2023-11-07
1FWF13WCKJ,IV Tubing Set,Medical Devices,197.15,89,pieces,"Washington, DC",Hospital,Renee Mcgrath,2023-11-13
Q2U9ZF9CLW,Disposable Gloves,Medical Devices,431.69,5,boxes,"San Antonio, TX",Clinic,Rachel Sutton,2024-07-14
OAKI1VF5HL,Blood Collection Tubes,Medical Devices,255.61,42,trays,"Denver, CO",Hospital,Lisa Barrera,2023-11-05
51PS9ZZX97,Ibuprofen Tablets,Pharmaceuticals,160.72,35,packs,"New York City, NY",Clinic,Thomas Garcia,2023-10-16
KQWIX6LNQN,Surgical Scalpels,Medical Devices,201.98,17,pieces,"Minneapolis, MN",Clinic,Thomas Garcia,2024-03-06
XB1KWPWUSF,Scalpel Blades,Surgical Supplies,229.39,27,pieces,"Phoenix, AZ",Hospital,Mikayla Sanchez,2024-04-20
ADNJRQSER8,IV Catheters,Surgical Supplies,389.62,5,pieces,"Boston, MA",Hospital,Christine King,2024-03-26
GAMZ4DBLW7,Metformin Tablets,Pharmaceuticals,41.9,38,packs,"San Francisco, CA",Clinic,Robin Levy,2024-04-09
L2EXI16PYM,Catheters,Medical Devices,466.05,60,pieces,"Portland, OR",Hospital,Aaron Snyder,2024-05-15
4OV9UQD8SZ,Catheters,Medical Devices,420.14,91,pieces,"Denver, CO",Hospital,Lisa Barrera,2024-06-18
XIWDC4VKSU,Surgical Gloves,Surgical Supplies,403.72,24,boxes,"Denver, CO",Clinic,Jasmine Kelley,2024-03-16
YAFD1QHNYQ,Surgical Masks,Surgical Supplies,294.04,14,boxes,"Phoenix, AZ",Clinic,Mikayla Sanchez,2024-02-25
T7ODD0LE25,Surgical Gowns,Surgical Supplies,499.07,55,packs,"Dallas, TX",Hospital,Kristen Turner,2024-10-09
DW0I4YQFJ3,"Syringes, 50ml",Medical Devices,438.0,75,boxes,"Phoenix, AZ",Hospital,Mikayla Sanchez,2024-01-17
GZUUAELWNJ,Amoxicillin Capsules,Pharmaceuticals,367.75,72,bottles,"New York City, NY",Hospital,Renee Mcgrath,2024-07-24
NQVUNP3V8V,IV Catheters,Surgical Supplies,171.14,35,pieces,"Seattle, WA",Hospital,Linda West,2024-03-19
KSR405ZJJF,Ibuprofen Tablets,Pharmaceuticals,350.33,5,packs,"Boston, MA",Hospital,Juan Campos,2024-02-22
56LAR2ZYAD,Vitamin D Capsules,Pharmaceuticals,177.16,21,bottles,"Chicago, IL",Hospital,John Ponce,2023-11-06
03G38VTBOQ,Vitamin D Capsules,Pharmaceuticals,98.51,24,bottles,"Orlando, FL",Hospital,Lisa Barrera,2024-08-25
8PAUC9XZY7,Surgical Gowns,Surgical Supplies,291.61,65,packs,"Orlando, FL",Hospital,Kyle Blair,2024-06-26
OKCAR00AW3,Antibiotic Ointment,Pharmaceuticals,120.44,8,tubes,"Washington, DC",Clinic,Jennifer Ross,2024-09-08
51PZZCBMXN,IV Catheters,Surgical Supplies,170.81,62,pieces,"Minneapolis, MN",Hospital,Thomas Silva,2024-03-27
X11K8TWWYF,Blood Collection Tubes,Medical Devices,195.0,73,trays,"San Francisco, CA",Hospital,Christine King,2024-06-17
YP8Z994VVQ,Ibuprofen Tablets,Pharmaceuticals,120.59,53,packs,"Phoenix, AZ",Hospital,Thomas Grimes,2023-11-26
NP6XGBPPCI,Vitamin D Capsules,Pharmaceuticals,157.66,8,bottles,"San Antonio, TX",Clinic,Rachel Sutton,2024-03-07
LNWF3RCD7B,Vitamin D Capsules,Pharmaceuticals,288.16,44,bottles,"Minneapolis, MN",Hospital,Thomas Garcia,2023-12-28
XGX97PPKP8,Catheters,Medical Devices,322.08,5,pieces,"Boston, MA",Clinic,Juan Campos,2023-10-29
BR6DE3K2KB,"Syringes, 50ml",Medical Devices,154.12,48,boxes,"Seattle, WA",Hospital,Linda West,2024-09-24
3LQCX3H7WT,Forceps,Surgical Supplies,226.49,42,pieces,"Las Vegas, NV",Clinic,William Sullivan,2024-01-01
H5PB7NKCBB,"Syringes, 50ml",Surgical Supplies,420.82,82,boxes,"Minneapolis, MN",Clinic,Thomas Silva,2023-12-06
55QCF8U2CC,Cough Syrup,Pharmaceuticals,163.42,43,bottles,"Phoenix, AZ",Clinic,Mikayla Sanchez,2023-12-25
1E37PEZQS5,Disposable Gloves,Medical Devices,344.85,74,boxes,"Las Vegas, NV",Hospital,William Cantu,2024-02-29
TEN4SCSB5I,Catheters,Medical Devices,428.17,52,pieces,"Boston, MA",Clinic,Kristen Turner,2024-04-30
096TLZT6IY,Paracetamol Tablets,Pharmaceuticals,192.65,32,packs,"Phoenix, AZ",Clinic,Mikayla Sanchez,2023-12-08
FO1NKMNAF0,Sterile Drapes,Surgical Supplies,423.36,63,packs,"Seattle, WA",Clinic,Linda West,2024-10-09
YXEERRE835,Suture Kits,Surgical Supplies,72.23,68,sets,"Washington, DC",Clinic,Rebecca Wagner,2024-10-07
GX3L9D2FJG,Paracetamol Tablets,Pharmaceuticals,13.94,32,packs,"New York City, NY",Clinic,Christopher Flores,2023-12-07
EYI21819UB,Insulin Injection,Pharmaceuticals,183.09,32,syringles,"Phoenix, AZ",Clinic,Ryan Carr,2024-03-10
LO8PJ27B90,Gauze Pads,Surgical Supplies,104.07,27,packs,"San Francisco, CA",Hospital,Christine King,2024-06-18
9XAYI974ZJ,Metformin Tablets,Pharmaceuticals,456.13,45,packs,"Boston, MA",Hospital,Juan Campos,2024-08-30
73WGHUVO3Y,Catheters,Medical Devices,479.73,19,pieces,"Seattle, WA",Clinic,Linda West,2024-04-12
JBVL6ITH8X,Gauze Pads,Surgical Supplies,313.83,64,packs,"Portland, OR",Hospital,Aaron Snyder,2024-09-13
16QTQWM3N1,Surgical Masks,Surgical Supplies,246.61,19,boxes,"Las Vegas, NV",Hospital,Mallory Barnett,2024-02-09
ANR600W60W,Antibiotic Ointment,Pharmaceuticals,60.76,40,tubes,"Boston, MA",Clinic,Juan Campos,2024-04-13
71A5G0OOFP,Surgical Masks,Surgical Supplies,129.62,5,boxes,"Houston, TX",Clinic,Jorge Trujillo,2024-04-13
930XHC76A6,Sterile Drapes,Surgical Supplies,268.96,22,packs,"Boston, MA",Hospital,Megan Chang,2024-06-15
0DFGJ6PTPQ,Forceps,Surgical Supplies,388.15,44,pieces,"San Francisco, CA",Clinic,Robin Levy,2023-12-26
JLJKVA7SSP,Gauze Pads,Surgical Supplies,55.26,67,packs,"Los Angeles, CA",Hospital,William Sullivan,2024-05-24
0108OD2ZAR,Antibiotic Ointment,Pharmaceuticals,105.78,29,tubes,"Houston, TX",Clinic,James Bradley,2024-01-02
38MQQ0ZRGV,IV Tubing Set,Medical Devices,227.19,71,pieces,"Miami, FL",Hospital,Robin Levy,2024-02-15
AMLCD2QE7L,Atorvastatin Tablets,Pharmaceuticals,201.38,63,packs,"Los Angeles, CA",Hospital,William Sullivan,2024-09-30
PZF24RZ091,Atorvastatin Tablets,Pharmaceuticals,495.18,16,packs,"Dallas, TX",Hospital,Kristen Turner,2024-09-07
MSOT6D6SF7,Cough Syrup,Pharmaceuticals,90.67,8,bottles,"Dallas, TX",Clinic,Kristen Turner,2024-08-08
HAQUBWUUCM,Amoxicillin Capsules,Pharmaceuticals,172.69,2,bottles,"Chicago, IL",Clinic,John Ponce,2023-10-26
EQNL5WDX9N,Insulin Injection,Pharmaceuticals,89.84,46,syringles,"Las Vegas, NV",Clinic,Mallory Barnett,2023-12-07
1XROHPJRY5,Cough Syrup,Pharmaceuticals,76.12,18,bottles,"San Francisco, CA",Hospital,James Bradley,2024-01-16
F31WGCELK3,Catheters,Medical Devices,332.67,21,pieces,"Phoenix, AZ",Hospital,Ryan Carr,2024-07-27
MF9Z2RDVQL,Suture Kits,Surgical Supplies,489.97,26,sets,"Dallas, TX",Hospital,Kristen Turner,2024-08-17
DLJMZEN1L4,Disposable Gloves,Medical Devices,294.55,56,boxes,"Dallas, TX",Hospital,Jennifer Ross,2024-05-14
5GXXGURIZ6,Insulin Injection,Pharmaceuticals,52.54,18,syringles,"Washington, DC",Clinic,Renee Mcgrath,2024-07-02
6DNDQXZCEW,IV Tubing Set,Medical Devices,104.15,39,pieces,"Dallas, TX",Clinic,Kristen Turner,2024-08-04
4VDCUH0K36,Atorvastatin Tablets,Pharmaceuticals,99.65,47,packs,"Dallas, TX",Clinic,Jennifer Ross,2023-11-07
TZ1WXO6GF0,Metformin Tablets,Pharmaceuticals,221.47,62,packs,"Washington, DC",Hospital,Christopher Flores,2023-11-13
HS6M05XDS2,Scalpel Blades,Surgical Supplies,361.1,60,pieces,"Atlanta, GA",Hospital,Juan Campos,2024-08-27
9QCMR7C6PD,Vitamin D Capsules,Pharmaceuticals,253.49,21,bottles,"Seattle, WA",Hospital,Linda West,2023-10-28
1EEITX4VWR,Sterile Drapes,Surgical Supplies,259.67,16,packs,"Atlanta, GA",Clinic,Robert Green,2024-01-04
SXJKWWGHT3,Paracetamol Tablets,Pharmaceuticals,242.6,34,packs,"Portland, OR",Hospital,Aaron Snyder,2023-10-28
LGBTTWTX5L,"Syringes, 50ml",Surgical Supplies,329.19,61,boxes,"Minneapolis, MN",Clinic,Thomas Silva,2023-10-19
2ILRS0A03A,IV Tubing Set,Medical Devices,282.32,7,pieces,"Houston, TX",Clinic,Jorge Trujillo,2024-08-17
UAE5B6Y1Y1,Surgical Gloves,Surgical Supplies,88.16,48,boxes,"Washington, DC",Hospital,Christopher Flores,2024-02-11
06MNXTYNPO,Vitamin D Capsules,Pharmaceuticals,166.6,41,bottles,"Phoenix, AZ",Hospital,Mikayla Sanchez,2023-12-11
B0U50O1CW7,Suture Kits,Surgical Supplies,323.51,66,sets,"Portland, OR",Clinic,Aaron Snyder,2023-12-07
6LKK5MOLJ5,Forceps,Surgical Supplies,259.87,67,pieces,"San Francisco, CA",Clinic,Christine King,2024-06-10
PTOMO6KZH6,Suture Kits,Surgical Supplies,63.73,7,sets,"Chicago, IL",Hospital,Robin Levy,2024-10-02
QKP043E8R8,Aspirin Tablets,Pharmaceuticals,83.66,26,packs,"San Francisco, CA",Clinic,Christine King,2024-04-15
G7G5J4F4XE,Disposable Face Masks,Medical Devices,209.41,44,boxes,"Denver, CO",Clinic,Daniel Arnold,2024-09-07
7PG4BB0D0D,Catheters,Medical Devices,83.21,45,pieces,"Portland, OR",Clinic,Ana Smith,2024-04-14
7EUXNDRM6H,Vitamin D Capsules,Pharmaceuticals,313.98,20,bottles,"San Antonio, TX",Hospital,Rachel Sutton,2024-05-11
IVPKF4D67E,Disposable Gloves,Medical Devices,341.08,47,boxes,"Dallas, TX",Hospital,Jennifer Ross,2024-06-18
7J2LQZT1OC,Gauze Sponges,Medical Devices,425.71,29,packs,"San Diego, CA",Hospital,Renee Mcgrath,2024-08-03
M527VLRRI5,Disposable Face Masks,Medical Devices,392.07,101,boxes,"New York City, NY",Hospital,Jorge Trujillo,2024-07-17
CL9U7A3W40,Gauze Sponges,Medical Devices,251.66,65,packs,"Portland, OR",Hospital,Aaron Snyder,2024-10-10
9M04Y23JKO,Surgical Gowns,Surgical Supplies,420.45,52,packs,"Boston, MA",Clinic,Megan Chang,2024-07-13
A63E3LVRQV,Diagnostic Test Strips,Medical Devices,193.43,56,boxes,"Minneapolis, MN",Hospital,Thomas Garcia,2024-09-09
6OA483FP15,Gauze Sponges,Medical Devices,193.44,41,packs,"Denver, CO",Hospital,Jasmine Kelley,2023-12-28
57XEP8E7MV,Gauze Pads,Surgical Supplies,51.22,61,packs,"San Francisco, CA",Clinic,Christine King,2024-04-26
3DER68XG2N,Insulin Injection,Pharmaceuticals,358.34,63,syringles,"Portland, OR",Hospital,Ana Smith,2024-05-20
JVPS8B5P45,Surgical Gowns,Surgical Supplies,457.93,64,packs,"San Francisco, CA",Clinic,Mark Harrell,2024-08-11
0RSVOZ4M8U,Disposable Gloves,Medical Devices,253.9,23,boxes,"Houston, TX",Clinic,Thomas Silva,2024-04-07
KF0K38MNKJ,Disposable Gloves,Medical Devices,469.39,45,boxes,"Miami, FL",Hospital,Mark Harrell,2024-07-29
935A8337OC,Surgical Gowns,Surgical Supplies,492.22,28,packs,"Seattle, WA",Clinic,Linda West,2024-03-04
UTH09Z213F,Catheters,Medical Devices,280.58,53,pieces,"Phoenix, AZ",Hospital,Ryan Carr,2024-05-15
VV5PJTRABG,Sterile Drapes,Surgical Supplies,322.39,60,packs,"Phoenix, AZ",Hospital,Juan Campos,2024-08-20
RXSU9DNT25,Diagnostic Test Strips,Medical Devices,381.84,88,boxes,"Portland, OR",Hospital,Ana Smith,2024-08-01
WX62UAOC83,Aspirin Tablets,Pharmaceuticals,488.33,45,packs,"Los Angeles, CA",Hospital,William Sullivan,2024-06-10
MDUM04V3AI,"Syringes, 50ml",Surgical Supplies,104.59,33,boxes,"San Francisco, CA",Hospital,Robin Levy,2023-10-14
PQ3GUTXABD,Aspirin Tablets,Pharmaceuticals,331.28,17,packs,"Los Angeles, CA",Hospital,William Sullivan,2023-12-19
OV0XD5O3GN,Disposable Gloves,Medical Devices,362.65,27,boxes,"Miami, FL",Clinic,Lisa Barrera,2024-04-16
YWS73VYOSW,Antibiotic Ointment,Pharmaceuticals,119.8,66,tubes,"Miami, FL",Hospital,Renee Mcgrath,2024-01-15
4HQGHBE1LK,Cough Syrup,Pharmaceuticals,104.91,1,bottles,"Boston, MA",Clinic,Juan Campos,2023-11-07
FUOBN3194R,Suture Kits,Surgical Supplies,259.28,26,sets,"Houston, TX",Hospital,James Bradley,2024-08-23
22ONUPW37X,Insulin Injection,Pharmaceuticals,175.34,49,syringles,"New York City, NY",Clinic,Mark Harrell,2024-09-23
SHOI0TFFBE,IV Catheters,Surgical Supplies,409.53,36,pieces,"San Francisco, CA",Hospital,Christine King,2024-02-01
WWT2TJ1NBH,"Syringes, 50ml",Medical Devices,146.9,59,boxes,"Portland, OR",Hospital,Aaron Snyder,2024-03-11
QW2511VGXY,Surgical Scalpels,Medical Devices,465.02,40,pieces,"Washington, DC",Hospital,Christopher Flores,2024-08-05
JNK9ZMHMI3,Forceps,Surgical Supplies,137.22,68,pieces,"Chicago, IL",Clinic,Rebecca Wagner,2023-11-05
GNTJG86ATB,Gauze Pads,Surgical Supplies,217.04,5,packs,"Washington, DC",Clinic,Christopher Flores,2024-06-04
PD2HKD8SPT,Atorvastatin Tablets,Pharmaceuticals,43.85,10,packs,"San Francisco, CA",Clinic,Robin Levy,2023-11-29
G2K40KRK74,Ibuprofen Tablets,Pharmaceuticals,136.25,34,packs,"Phoenix, AZ",Clinic,Thomas Grimes,2024-01-27
TYC2MJL6D9,Amoxicillin Capsules,Pharmaceuticals,63.49,10,bottles,"Denver, CO",Clinic,Jasmine Kelley,2024-08-12
QWSC1OR3LF,Cough Syrup,Pharmaceuticals,73.94,70,bottles,"Washington, DC",Hospital,Renee Mcgrath,2023-11-03
BYCVCEOKD7,Suture Kits,Surgical Supplies,321.99,56,sets,"Dallas, TX",Hospital,Kristen Turner,2023-10-27
8896UO0SI1,Vitamin D Capsules,Pharmaceuticals,163.97,41,bottles,"Houston, TX",Clinic,Lisa Barrera,2024-03-14
FX8TFMSPFV,Surgical Scalpels,Medical Devices,292.94,49,pieces,"Portland, OR",Clinic,Juan Campos,2024-04-11
58GXAFSVI0,Ibuprofen Tablets,Pharmaceuticals,478.28,49,packs,"Denver, CO",Hospital,Jasmine Kelley,2024-08-24
68DYSZ7K5D,Scalpel Blades,Surgical Supplies,487.67,51,pieces,"Dallas, TX",Hospital,Kristen Turner,2024-07-02
B7JZHVM006,Surgical Masks,Surgical Supplies,362.86,52,boxes,"Chicago, IL",Hospital,John Ponce,2024-06-16
2QEYPZ9MPM,Blood Collection Tubes,Medical Devices,230.79,31,trays,"San Antonio, TX",Hospital,Rachel Sutton,2023-12-08
LIMNM8NA8U,Diagnostic Test Strips,Medical Devices,292.33,70,boxes,"Orlando, FL",Clinic,Aaron Snyder,2024-10-09
L2A4EAF4B6,Disposable Face Masks,Medical Devices,98.26,24,boxes,"San Francisco, CA",Clinic,Linda West,2024-03-12
KHXIU1YLWW,Surgical Scalpels,Medical Devices,186.38,88,pieces,"San Antonio, TX",Hospital,Rachel Sutton,2024-05-24
AQWNF6A5G9,Blood Collection Tubes,Medical Devices,393.89,36,trays,"Boston, MA",Hospital,Juan Campos,2024-03-03
6D1Y5RL20T,Amoxicillin Capsules,Pharmaceuticals,67.28,50,bottles,"Washington, DC",Clinic,Rebecca Wagner,2023-10-31
91R7S4BEHI,Paracetamol Tablets,Pharmaceuticals,371.05,54,packs,"Boston, MA",Hospital,Megan Chang,2024-04-03
FBUV0WQQAW,Ibuprofen Tablets,Pharmaceuticals,227.03,14,packs,"San Antonio, TX",Hospital,Rachel Sutton,2023-12-08
WW8ZHVTYV1,Ibuprofen Tablets,Pharmaceuticals,68.38,9,packs,"Dallas, TX",Clinic,Kristen Turner,2023-10-25
QU7JX03U98,Insulin Injection,Pharmaceuticals,82.47,23,syringles,"Los Angeles, CA",Clinic,William Sullivan,2024-05-26
SQDVLYZ503,"Syringes, 50ml",Medical Devices,278.07,91,boxes,"Los Angeles, CA",Hospital,William Sullivan,2024-05-31
49LVUUY7AL,Disposable Gloves,Medical Devices,385.52,84,boxes,"Chicago, IL",Hospital,John Ponce,2023-11-21
QS6RI4S2J8,Amoxicillin Capsules,Pharmaceuticals,145.02,16,bottles,"Portland, OR",Clinic,Ana Smith,2024-05-01
OQRL1UVVKM,Catheters,Medical Devices,190.49,102,pieces,"Los Angeles, CA",Hospital,William Sullivan,2024-02-17
DNJMWY0HG8,Vitamin D Capsules,Pharmaceuticals,380.2,6,bottles,"Dallas, TX",Hospital,Jennifer Ross,2024-03-02
QRCYGBJ8LC,"Syringes, 50ml",Surgical Supplies,192.88,17,boxes,"Phoenix, AZ",Hospital,Ryan Carr,2024-07-24
YGKRTK71WC,IV Tubing Set,Medical Devices,223.59,27,pieces,"Portland, OR",Clinic,Christopher Flores,2024-04-10
3333G6KJAF,Surgical Masks,Surgical Supplies,69.12,27,boxes,"Portland, OR",Clinic,Mallory Barnett,2024-08-31
MI5BQN54LY,Antibiotic Ointment,Pharmaceuticals,174.84,33,tubes,"Denver, CO",Clinic,Lisa Barrera,2024-05-24
QJZQZ0UJEA,Gauze Sponges,Medical Devices,423.28,26,packs,"Houston, TX",Hospital,James Bradley,2024-04-01
PX3KCRMMBS,Surgical Scalpels,Medical Devices,378.77,21,pieces,"Orlando, FL",Clinic,Kyle Blair,2024-06-01
PZYNB8H0UB,Surgical Masks,Surgical Supplies,434.56,52,boxes,"Phoenix, AZ",Hospital,Ryan Carr,2024-02-14
09FZUTPQGM,Vitamin D Capsules,Pharmaceuticals,174.23,5,bottles,"Las Vegas, NV",Clinic,Mallory Barnett,2023-11-28
Y40WIA418E,Catheters,Medical Devices,310.27,79,pieces,"Dallas, TX",Hospital,Kristen Turner,2024-06-19
9LUA278FFT,Ibuprofen Tablets,Pharmaceuticals,77.1,22,packs,"Seattle, WA",Hospital,Linda West,2024-05-28
OAK21I7N1M,Diagnostic Test Strips,Medical Devices,206.2,76,boxes,"Dallas, TX",Hospital,Ana Smith,2024-07-28
9YNCG8U2HS,Gauze Sponges,Medical Devices,463.03,80,packs,"Phoenix, AZ",Hospital,Christopher Flores,2023-11-29
V7S7LUWDFJ,Gauze Pads,Surgical Supplies,206.26,40,packs,"Washington, DC",Hospital,Christopher Flores,2024-09-11
JGPDF4GQC2,Adhesive Bandages,Medical Devices,139.14,49,packs,"Atlanta, GA",Hospital,Jennifer Ross,2024-08-01
JX3OHFQVXV,Surgical Scalpels,Medical Devices,307.67,25,pieces,"Dallas, TX",Clinic,Kyle Blair,2024-09-13
IAEP8U949K,Amoxicillin Capsules,Pharmaceuticals,49.5,12,bottles,"Denver, CO",Clinic,Renee Mcgrath,2024-08-28
YP5WO74RPO,Blood Collection Tubes,Medical Devices,264.13,38,trays,"Chicago, IL",Hospital,John Ponce,2024-06-19
OLG3EWF5IE,IV Catheters,Surgical Supplies,63.66,34,pieces,"Chicago, IL",Clinic,John Ponce,2024-08-05
A62L5SHUBZ,Ibuprofen Tablets,Pharmaceuticals,257.57,19,packs,"Houston, TX",Hospital,James Bradley,2024-04-20
JN5W8IA4VE,IV Catheters,Surgical Supplies,445.07,14,pieces,"Denver, CO",Clinic,William Cantu,2024-07-27
J8UT16O358,Sterile Drapes,Surgical Supplies,93.96,18,packs,"San Antonio, TX",Hospital,Rachel Sutton,2023-12-22
R63QZE0O3M,Aspirin Tablets,Pharmaceuticals,199.02,40,packs,"Washington, DC",Clinic,Renee Mcgrath,2024-07-26
2KRO9I438Y,Surgical Gowns,Surgical Supplies,378.51,67,packs,"Houston, TX",Hospital,James Bradley,2024-03-24
R7B60HK5DJ,Blood Collection Tubes,Medical Devices,312.74,51,trays,"Denver, CO",Clinic,Lisa Barrera,2024-07-16
FHEM5VFD9J,Aspirin Tablets,Pharmaceuticals,140.19,65,packs,"San Antonio, TX",Hospital,Rachel Sutton,2024-03-28
KGK8NOMVSJ,Amoxicillin Capsules,Pharmaceuticals,107.19,11,bottles,"Minneapolis, MN",Clinic,Thomas Silva,2024-07-28
DTUCMPRLY2,Catheters,Medical Devices,137.24,7,pieces,"Seattle, WA",Clinic,Linda West,2023-11-10
EPYV55T53F,IV Tubing Set,Medical Devices,156.62,49,pieces,"Washington, DC",Hospital,Renee Mcgrath,2023-10-30
ANNB3S943O,Vitamin D Capsules,Pharmaceuticals,74.51,28,bottles,"Denver, CO",Clinic,Lisa Barrera,2024-09-19
7ZDTHXOB67,Suture Kits,Surgical Supplies,323.37,5,sets,"San Antonio, TX",Hospital,Thomas Silva,2024-04-08
WHOZEHD71E,Cough Syrup,Pharmaceuticals,166.24,43,bottles,"New York City, NY",Clinic,Renee Mcgrath,2024-09-07
IX9H4P4ASP,Vitamin D Capsules,Pharmaceuticals,108.74,19,bottles,"Houston, TX",Clinic,James Bradley,2024-09-23
